Suburb,Address,Rooms,Type,Price,Postcode,Bedrooms,Bathrooms,LandSize,BuildingArea,YearBuilt,CouncilArea,Region,PropertyCount
Newport,188 Mason St,4,h,878825,3015,4,3,267,168,1969,Hobsons Bay City Council,Western Metropolitan,5498
Niddrie,21 Haldane Rd,3,h,5203032,3042,3,1,654,112,1955,Moonee Valley City Council,Western Metropolitan,2291
Niddrie,36 Muriel St,3,h,8327462,3042,3,2,482,168,1969,Moonee Valley City Council,Western Metropolitan,2291
Noble Park,49 Leman Cr,2,h,3255145,3174,2,1,669,168,1969,Greater Dandenong City Council,South-Eastern Metropolitan,11806
North Melbourne,406/1 Shiel St,2,u,10721261,3051,3,1,482,168,1969,Melbourne City Council,Northern Metropolitan,6821
North Melbourne,3/680 Victoria St,2,t,8385937,3051,2,1,482,88,1940,Melbourne City Council,Northern Metropolitan,6821
Northcote,8 Aberdeen Gr,3,h,7692017,3070,3,1,227,119,1920,Darebin City Council,Northern Metropolitan,11364
Northcote,190 Bastings St,2,h,9785781,3070,2,1,482,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,92 Beavers Rd,2,h,2861354,3070,2,1,315,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,14 Cunningham St,4,h,8941568,3070,4,1,482,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,4/228 Victoria Rd,2,t,1171692,3070,3,1,482,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,28 Waterloo Rd,3,h,1075541,3070,3,1,520,109,1940,Darebin City Council,Northern Metropolitan,11364
Northcote,215 Westgarth St,2,h,1670357,3070,2,1,482,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,217 Westgarth St,2,h,6904226,3070,2,1,242,168,1969,Darebin City Council,Northern Metropolitan,11364
Northcote,42 Woolhouse St,3,h,5566915,3070,3,2,361,168,1969,Darebin City Council,Northern Metropolitan,11364
Notting Hill,2/34 Westerfield Dr,5,t,1590694,3168,5,3,482,168,1969,Monash City Council,Southern Metropolitan,902
Nunawading,4 Menck St,3,h,5937372,3131,3,2,482,168,1969,Manningham City Council,Eastern Metropolitan,4973
Nunawading,7/251 Springfield Rd,2,u,7444231,3131,2,1,482,75,1970,Manningham City Council,Eastern Metropolitan,4973
Oak Park,107 New Rd,5,h,3411363,3046,5,2,838,168,1969,Moreland City Council,Northern Metropolitan,2651
Oak Park,242 Waterloo Rd,3,h,9051933,3046,3,1,327,111,1960,Moreland City Council,Northern Metropolitan,2651
Oakleigh East,1/14 MacRina St,4,t,10192425,3166,4,2,482,125,2012,Monash City Council,Southern Metropolitan,2547
Oakleigh South,7 Clarendon Av,2,h,10400823,3167,2,1,615,168,1969,Kingston City Council,South-Eastern Metropolitan,3692
Oakleigh South,8 Fleming Ct,4,h,9992393,3167,4,2,482,260,1992,Kingston City Council,South-Eastern Metropolitan,3692
Oakleigh South,9 Glennie Av,5,h,4641751,3167,5,3,482,168,1969,Kingston City Council,South-Eastern Metropolitan,3692
Oakleigh South,19 Luntar Rd,3,h,3663443,3167,3,1,660,168,1969,Kingston City Council,South-Eastern Metropolitan,3692
Ormond,6 Bewdley St,3,h,5795774,3204,3,2,482,140,1980,Glen Eira City Council,Southern Metropolitan,3578
Ormond,1/13 Holloway St,2,u,1293097,3204,2,1,482,65,1960,Glen Eira City Council,Southern Metropolitan,3578
Ormond,2/33 Murray Rd,2,t,6561983,3204,2,1,482,168,1969,Glen Eira City Council,Southern Metropolitan,3578
Ormond,38 Stewart St,6,h,8622097,3204,6,3,482,289,1935,Glen Eira City Council,Southern Metropolitan,3578
Parkdale,29 Evan St,3,h,161658,3195,3,1,802,168,1969,Kingston City Council,South-Eastern Metropolitan,5087
Pascoe Vale,77 Bolingbroke St,3,h,1022706,3044,3,1,482,168,1969,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,6 Heather Av,3,h,7734590,3044,3,2,551,112,1960,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,1/84 Railway Pde,4,t,799721,3044,3,1,482,168,1969,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,25 Rhodes Pde,3,h,5000332,3044,3,1,712,133,1940,Moreland City Council,Northern Metropolitan,7485
Pascoe Vale,13 Yorkshire St,3,h,11157215,3044,3,2,480,168,1969,Moreland City Council,Northern Metropolitan,7485
Patterson Lakes,6 Balarang Ct,3,h,5744383,3197,3,1,482,104,1969,Kingston City Council,South-Eastern Metropolitan,3351
Point Cook,18 Creswick Dr,4,h,6688280,3030,4,2,612,219,2004,Wyndham City Council,Western Metropolitan,15542
Point Cook,6 Ibiza Ct,4,h,8508030,3030,4,2,482,168,1969,Wyndham City Council,Western Metropolitan,15542
Point Cook,100 Malibu Bvd,4,h,4143715,3030,4,2,482,191,2011,Wyndham City Council,Western Metropolitan,15542
Point Cook,5 Marshall Tce,4,h,3091574,3030,4,2,482,147,2009,Wyndham City Council,Western Metropolitan,15542
Point Cook,1/17 Park Av,2,h,5062553,3030,3,1,482,168,1969,Wyndham City Council,Western Metropolitan,15542
Point Cook,38 Yuruga Bvd,4,h,4583300,3030,4,2,334,244,2000,Wyndham City Council,Western Metropolitan,15542
Port Melbourne,50 McCormack St,2,h,3223274,3207,2,1,112,168,1969,Melbourne City Council,Southern Metropolitan,8648
Port Melbourne,84 Ross St,3,h,10410514,3207,3,2,253,230,1900,Melbourne City Council,Southern Metropolitan,8648
Port Melbourne,313/216 Rouse St,2,u,9543454,3207,2,2,482,168,2000,Melbourne City Council,Southern Metropolitan,8648
Port Melbourne,101 Stokes St,5,t,4514688,3207,5,1,482,168,1969,Melbourne City Council,Southern Metropolitan,8648
Prahran,9 Chatsworth Rd,3,h,3972355,3181,3,2,482,168,1969,Stonnington City Council,Southern Metropolitan,7717
Prahran,62 Donald St,3,h,683698,3181,3,2,240,168,1969,Stonnington City Council,Southern Metropolitan,7717
Prahran,19 Porter St,1,u,9137799,3181,1,1,284,168,1969,Stonnington City Council,Southern Metropolitan,7717
Prahran,73 Pridham St,3,h,3988970,3181,3,2,111,168,1890,Stonnington City Council,Southern Metropolitan,7717
Preston,2/92 Beauchamp St,2,t,5016423,3072,3,1,482,168,1969,Darebin City Council,Northern Metropolitan,14577
Preston,23 Lyonsville Av,3,h,111039,3072,3,1,696,168,1969,Darebin City Council,Northern Metropolitan,14577
Preston,106 Malpas St,3,h,7996663,3072,3,1,480,168,1969,Darebin City Council,Northern Metropolitan,14577
Princes Hill,112 McIlwraith St,2,h,7435729,3054,2,1,253,168,1969,Yarra City Council,Northern Metropolitan,1008
Reservoir,1/2 Barry St,3,t,10419658,3073,3,3,482,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,2/17 Best St,2,h,8144645,3073,2,1,482,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,119 Boldrewood Pde,3,h,3057612,3073,3,1,735,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,75 Botha Av,4,h,6980773,3073,4,1,871,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,9 Delaware St,3,h,8313167,3073,3,1,694,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,10a Evans Cr,3,u,5387745,3073,3,2,482,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,2/89 Howard St,1,u,6342568,3073,1,1,482,53,2014,Darebin City Council,Northern Metropolitan,21650
Reservoir,7 Loddon Av,3,h,1513021,3073,3,1,768,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,4/27 McMahon Rd,2,u,5303644,3073,2,1,676,61,2012,Darebin City Council,Northern Metropolitan,21650
Reservoir,53C Miranda Rd,3,t,8199812,3073,3,2,482,168,2005,Darebin City Council,Northern Metropolitan,21650
Reservoir,76 North Rd,2,h,11049896,3073,2,1,665,100,1955,Darebin City Council,Northern Metropolitan,21650
Reservoir,12 Pellew St,3,h,2626226,3073,3,1,795,168,1947,Darebin City Council,Northern Metropolitan,21650
Reservoir,14 Pershing St,3,h,9112779,3073,3,1,482,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,1/78 Purinuan Rd,3,u,10726671,3073,3,1,482,168,1969,Darebin City Council,Northern Metropolitan,21650
Reservoir,2/138 Rathcown Rd,1,u,5702552,3073,1,1,482,40,2012,Darebin City Council,Northern Metropolitan,21650
Reservoir,3/206 Spring St,2,u,6260478,3073,2,1,482,74,1987,Darebin City Council,Northern Metropolitan,21650
Reservoir,1/50 Whitelaw St,2,u,3568323,3073,2,1,482,62,2012,Darebin City Council,Northern Metropolitan,21650
Richmond,269 Coppin St,3,h,8574721,3121,3,1,482,121,1890,Yarra City Council,Northern Metropolitan,14949
Richmond,318/185 Lennox St,2,u,4494344,3121,2,1,482,69,2005,Yarra City Council,Northern Metropolitan,14949
Richmond,1/100 Rowena Pde,2,u,10471329,3121,2,1,482,168,1970,Yarra City Council,Northern Metropolitan,14949
Richmond,37 Spencer Pl,3,t,10073679,3121,3,2,72,145,2011,Yarra City Council,Northern Metropolitan,14949
Richmond,105/18 Tanner St,1,u,5734317,3121,3,1,482,168,1969,Yarra City Council,Northern Metropolitan,14949
Richmond,11/9 Tennyson St,1,u,5765339,3121,1,1,482,168,1969,Yarra City Council,Northern Metropolitan,14949
Richmond,29 Type St,2,h,4001773,3121,2,1,135,86,1890,Yarra City Council,Northern Metropolitan,14949
Richmond,2A Wall St,2,h,5054608,3121,2,2,482,168,1969,Yarra City Council,Northern Metropolitan,14949
Ringwood,5 Bigola St,3,h,5550284,3134,3,1,691,168,1969,Maroondah City Council,Eastern Metropolitan,7785
Ringwood,33 Nelson St,4,h,3640791,3134,4,1,697,168,1980,Maroondah City Council,Eastern Metropolitan,7785
Ringwood,14 Norfolk Av,4,h,3427875,3134,4,3,540,119,1969,Maroondah City Council,Eastern Metropolitan,7785
Ringwood East,53 Eastfield Rd,4,h,1445304,3135,4,2,482,168,1969,Maroondah City Council,Eastern Metropolitan,4407
Ringwood East,14 Malcolm Ct,6,h,3040929,3135,6,4,1216,278,1975,Maroondah City Council,Eastern Metropolitan,4407
Ringwood East,4 Short St,3,h,664406,3135,3,1,400,135,1950,Maroondah City Council,Eastern Metropolitan,4407
Ringwood East,9 Teak Av,4,h,7395416,3135,4,1,878,168,1969,Maroondah City Council,Eastern Metropolitan,4407
Ringwood North,5 Unsworth Rd,4,h,1120572,3134,4,2,1019,168,1969,Manningham City Council,Eastern Metropolitan,3619
Rosanna,169 Bellevue Av,3,h,330393,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,4 Devlin Ct,4,h,7585682,3084,4,3,687,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,17 Grandview Gr,3,h,6006465,3084,3,2,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,8 Laane Av,3,h,2441564,3084,3,1,482,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rosanna,28 Millicent St,4,h,2245894,3084,4,2,1240,168,1969,Banyule City Council,Eastern Metropolitan,3540
Rowville,1 Glenn Ct,4,h,3449746,3178,4,2,482,192,1999,Knox City Council,South-Eastern Metropolitan,11667
Roxburgh Park,21 Orion Wy,3,h,8613692,3064,3,1,372,92,2000,Hume City Council,Northern Metropolitan,5833
Roxburgh Park,109 Rossiter Av,3,h,9772385,3064,3,2,647,160,2000,Hume City Council,Northern Metropolitan,5833
Sandhurst,18 Tarcoola Wy,4,h,8013273,3977,4,2,482,184,2010,Frankston City Council,South-Eastern Metropolitan,1721
Sandringham,7 Duff St,4,h,2599095,3191,4,3,780,168,1969,Bayside City Council,Southern Metropolitan,4497
Sandringham,4 Gladstone St,4,h,1204689,3191,4,2,817,244,1890,Bayside City Council,Southern Metropolitan,4497
Sandringham,4A Holzer St,3,h,9642092,3191,3,2,482,168,1969,Bayside City Council,Southern Metropolitan,4497
Sandringham,6 Jennings St,4,h,6187844,3191,4,2,563,220,1910,Bayside City Council,Southern Metropolitan,4497
Sandringham,1/2 Neptune St,4,t,9270302,3191,4,3,482,280,2011,Bayside City Council,Southern Metropolitan,4497
Sandringham,27 Sandringham Rd,3,h,4109150,3191,3,1,482,168,1969,Bayside City Council,Southern Metropolitan,4497
Sandringham,95A Vincent St,4,t,7197383,3191,4,2,395,168,1969,Bayside City Council,Southern Metropolitan,4497
Scoresby,9 Armin St,4,h,5371189,3179,4,2,758,168,1975,Knox City Council,Eastern Metropolitan,2206
Scoresby,145 George St,4,h,2244382,3179,4,2,724,166,1985,Knox City Council,Eastern Metropolitan,2206
South Melbourne,250 Ferrars St,1,h,10344040,3205,1,1,67,72,1900,Port Phillip City Council,Southern Metropolitan,5943
South Morang,21 Cuckoo St,3,h,10381800,3752,3,2,482,140,1995,Whittlesea City Council,Northern Metropolitan,7969
South Morang,7 Haven Cl,3,h,1263605,3752,3,2,482,170,2009,Whittlesea City Council,Northern Metropolitan,7969
South Morang,17 Romina Wy,4,h,4064596,3752,4,2,482,168,2008,Whittlesea City Council,Northern Metropolitan,7969
South Morang,34 Tuross Cr,4,h,544915,3752,4,2,482,172,1969,Whittlesea City Council,Northern Metropolitan,7969
South Morang,29 Vautier Pl,3,h,5143002,3752,3,2,482,107,2000,Whittlesea City Council,Northern Metropolitan,7969
South Yarra,1/49 Davis Av,2,u,7868104,3141,2,1,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,246B Domain Rd,3,h,9738895,3141,3,2,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,4/28 Kensington Rd,2,h,6634459,3141,2,1,482,160,1935,Melbourne City Council,Southern Metropolitan,14887
South Yarra,16 Margaret St,3,h,6032022,3141,3,1,174,110,1900,Melbourne City Council,Southern Metropolitan,14887
South Yarra,65 Moore St,3,h,1287746,3141,3,2,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,3/41 Park St,2,u,9671675,3141,2,1,482,168,1969,Melbourne City Council,Southern Metropolitan,14887
South Yarra,7/939 Punt Rd,2,u,1919708,3141,2,1,482,92,1975,Melbourne City Council,Southern Metropolitan,14887
Spotswood,28 George St,4,t,1642364,3015,3,1,482,168,1969,Hobsons Bay City Council,Western Metropolitan,1223
Springvale,731 Princes Hwy,3,h,2726433,3171,3,1,585,168,1969,Greater Dandenong City Council,South-Eastern Metropolitan,7412
Springvale South,29 Effie Ct,4,h,4055321,3172,4,2,806,168,1969,Greater Dandenong City Council,South-Eastern Metropolitan,4054
St Albans,2 Mytton Cl,3,h,4078436,3021,3,2,565,133,1975,Brimbank City Council,Western Metropolitan,14042
St Albans,52 Rhodes St,3,h,518658,3021,3,1,482,112,1970,Brimbank City Council,Western Metropolitan,14042
St Helena,65 Maxine Dr,4,h,1811877,3088,4,2,482,168,1969,Banyule City Council,Eastern Metropolitan,915
St Kilda,2/1 Acland St,1,u,7521187,3182,1,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,13240
St Kilda,46/10 Acland St,1,u,8282019,3182,1,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,13240
St Kilda,4/88 Blessington St,2,u,5663110,3182,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,13240
St Kilda,57 Octavia St,3,h,8420932,3182,3,1,482,168,1969,Port Phillip City Council,Southern Metropolitan,13240
Strathmore,26 Carnarvon Rd,3,h,8629547,3041,3,1,631,168,1969,Moonee Valley City Council,Western Metropolitan,3284
Strathmore,274 Napier St,3,h,10448685,3041,3,2,482,168,1940,Moonee Valley City Council,Western Metropolitan,3284
Strathmore,1/14 Wendora St,3,t,9573357,3041,3,1,482,168,1969,Moonee Valley City Council,Western Metropolitan,3284
Strathmore,9 Windsor Av,2,h,8169599,3041,2,1,482,168,1969,Moonee Valley City Council,Western Metropolitan,3284
Sunbury,26 Briarwood Ct,3,h,3996299,3429,3,1,515,101,1991,Hume City Council,Western Metropolitan,14092
Sunbury,51 Dunrossil Dr,3,h,179753,3429,3,1,482,168,1990,Hume City Council,Western Metropolitan,14092
Sunbury,6 Landsborough Dr,3,h,1208487,3429,3,1,482,168,1969,Hume City Council,Western Metropolitan,14092
Sunbury,11 Mounsey Ct,3,h,8443438,3429,3,2,482,168,1970,Hume City Council,Western Metropolitan,14092
Sunbury,60 Riddell Rd,3,h,9130617,3429,3,1,573,126,1965,Hume City Council,Western Metropolitan,14092
Sunbury,1 Whitty La,3,h,8312838,3429,3,2,350,220,2004,Hume City Council,Western Metropolitan,14092
Sunshine,5 Barnett St,4,h,9100714,3020,4,1,502,168,1969,Brimbank City Council,Western Metropolitan,3755
Sunshine,2/7 Station Pl,3,t,9563373,3020,3,1,482,168,1969,Brimbank City Council,Western Metropolitan,3755
Sunshine North,117 Berkshire Rd,4,h,9206362,3020,4,2,600,183,1975,Brimbank City Council,Western Metropolitan,4217
Sunshine North,6 Melton Av,3,h,9146131,3020,3,1,581,168,1969,Brimbank City Council,Western Metropolitan,4217
Sunshine North,33 Sandford Av,3,h,2525823,3020,3,1,482,120,1960,Brimbank City Council,Western Metropolitan,4217
Sunshine North,3 Tudor Rd,3,h,3960713,3020,3,1,482,102,1956,Brimbank City Council,Western Metropolitan,4217
Sunshine North,111 Warwick Rd,4,h,3484823,3020,4,1,482,132,1970,Brimbank City Council,Western Metropolitan,4217
Sunshine West,5 Comino Rd,5,h,4010241,3020,5,2,482,160,2010,Brimbank City Council,Western Metropolitan,6763
Surrey Hills,2/98 Durham Rd,3,u,7698670,3127,3,2,270,168,1969,Boroondara City Council,Southern Metropolitan,5457
Surrey Hills,29 Essex Rd,4,h,2520147,3127,4,3,349,223,1997,Boroondara City Council,Southern Metropolitan,5457
Surrey Hills,7/6 Park Rd,2,u,568385,3127,2,1,482,168,1969,Boroondara City Council,Southern Metropolitan,5457
Surrey Hills,10 Pembroke St,5,h,3722843,3127,5,2,754,270,1905,Boroondara City Council,Southern Metropolitan,5457
Surrey Hills,7 Wandsworth Rd,4,h,595853,3127,4,4,482,432,2004,Boroondara City Council,Southern Metropolitan,5457
Taylors Hill,42 Hardware La,3,h,10243995,3037,3,1,482,168,1969,Melton City Council,Western Metropolitan,4242
Templestowe,36 Newmans Rd,5,h,3575219,3106,5,3,807,377,2000,Manningham City Council,Eastern Metropolitan,6202
Templestowe,12 Read St,9,h,7121499,3106,9,4,482,168,1969,Manningham City Council,Eastern Metropolitan,6202
Templestowe Lower,181 MacEdon Rd,4,h,9712501,3107,4,2,482,168,1969,Manningham City Council,Eastern Metropolitan,5420
Thomastown,15 Alison St,3,h,529704,3074,3,1,552,168,1969,Whittlesea City Council,Northern Metropolitan,7955
Thomastown,89 Cedar St,3,h,11010379,3074,3,1,680,168,1950,Whittlesea City Council,Northern Metropolitan,7955
Thomastown,4 Charlton Pl,3,h,1980491,3074,3,2,536,169,1980,Whittlesea City Council,Northern Metropolitan,7955
Thornbury,2/39 Clapham St,2,h,9156369,3071,2,1,482,168,1969,Darebin City Council,Northern Metropolitan,8870
Thornbury,119A Harold St,4,h,11053113,3071,4,2,348,92,1930,Darebin City Council,Northern Metropolitan,8870
Thornbury,108 Normanby Av,3,h,2534269,3071,3,1,531,168,1969,Darebin City Council,Northern Metropolitan,8870
Toorak,11A Canterbury Rd,3,h,11109358,3142,3,2,482,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,3 Devorgilla Av,3,h,2127236,3142,3,2,457,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,12/10 Hopetoun Rd,3,u,7624589,3142,3,1,482,108,1960,Stonnington City Council,Southern Metropolitan,7217
Toorak,8/10 Hopetoun Rd,2,u,2133873,3142,2,1,482,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,13 Kyeamba Gr,3,h,5995730,3142,3,1,302,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,5 Landale Rd,4,h,1754815,3142,3,1,482,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,4 Monomeath Av,4,h,6313290,3142,4,2,767,168,1969,Stonnington City Council,Southern Metropolitan,7217
Toorak,4/9 Monomeath Av,3,u,7041015,3142,3,1,482,122,1965,Stonnington City Council,Southern Metropolitan,7217
Tullamarine,229 Melrose Dr,3,h,4022823,3043,3,2,482,168,1969,Brimbank City Council,Western Metropolitan,3296
Vermont,1 Marina St,5,h,9196700,3133,5,2,599,235,1969,Maroondah City Council,Eastern Metropolitan,4181
Viewbank,2 Country La,3,h,892845,3084,3,2,663,136,1980,Banyule City Council,Eastern Metropolitan,2698
Viewbank,16 Duff Pde,4,h,7507788,3084,4,3,482,168,1969,Banyule City Council,Eastern Metropolitan,2698
Viewbank,9 Peregrine Ct,4,h,2257900,3084,4,2,482,256,2005,Banyule City Council,Eastern Metropolitan,2698
Wallan,14 Danaher Av,3,h,1743736,3756,3,1,502,77,1978,Mitchell Shire Council,Northern Victoria,3988
Wallan,134 Dudley St,3,h,5992816,3756,3,2,756,119,2000,Mitchell Shire Council,Northern Victoria,3988
Wallan,53 Station St,3,h,7826967,3756,3,1,1012,168,1969,Mitchell Shire Council,Northern Victoria,3988
Wantirna,78 Raheen Av,3,h,1579084,3152,3,2,673,168,1969,Knox City Council,Eastern Metropolitan,5424
Wantirna South,12 McLean Ct,4,h,2565973,3152,4,3,717,247,1985,Knox City Council,Eastern Metropolitan,7082
